,site_id,survey_date,year,month,is_october,total_count,morning_count,evening_count,cluster,latitude,longitude
0,2,2010-03-01,2010,March,0,140,41,99,0,-33.8782857820077,151.20860123036
1,2,2010-10-01,2010,October,1,84,44,40,0,-33.8782857820077,151.20860123036
2,2,2011-03-01,2011,March,0,106,53,53,0,-33.8782857820077,151.20860123036
3,2,2011-10-01,2011,October,1,243,124,119,0,-33.8782857820077,151.20860123036
4,2,2012-03-01,2012,March,0,299,63,236,0,-33.8782857820077,151.20860123036
5,2,2012-10-01,2012,October,1,364,142,222,0,-33.8782857820077,151.20860123036
6,2,2013-03-01,2013,March,0,316,113,203,0,-33.8782857820077,151.20860123036
7,2,2013-10-01,2013,October,1,318,97,221,0,-33.8782857820077,151.20860123036
8,2,2014-03-01,2014,March,0,242,83,159,0,-33.8782857820077,151.20860123036
9,2,2014-10-01,2014,October,1,301,95,206,0,-33.8782857820077,151.20860123036
10,2,2015-03-01,2015,March,0,269,96,173,0,-33.8782857820077,151.20860123036
11,2,2015-10-01,2015,October,1,447,179,268,0,-33.8782857820077,151.20860123036
12,2,2016-03-01,2016,March,0,407,171,236,0,-33.8782857820077,151.20860123036
13,2,2016-10-01,2016,October,1,603,253,350,0,-33.8782857820077,151.20860123036
14,2,2017-03-01,2017,March,0,662,236,426,0,-33.8782857820077,151.20860123036
15,2,2017-10-01,2017,October,1,695,257,438,0,-33.8782857820077,151.20860123036
16,2,2018-10-01,2018,October,1,752,266,486,0,-33.8782857820077,151.20860123036
17,2,2019-03-01,2019,March,0,712,301,411,0,-33.8782857820077,151.20860123036
18,2,2019-10-01,2019,October,1,832,314,518,0,-33.8782857820077,151.20860123036
19,2,2020-03-01,2020,March,0,543,174,369,0,-33.8782857820077,151.20860123036
20,2,2020-10-01,2020,October,1,728,263,465,0,-33.8782857820077,151.20860123036
21,2,2021-03-01,2021,March,0,667,222,445,0,-33.8782857820077,151.20860123036
22,2,2021-10-01,2021,October,1,566,207,359,0,-33.8782857820077,151.20860123036
23,2,2022-03-01,2022,March,0,560,274,286,0,-33.8782857820077,151.20860123036
24,2,2022-10-01,2022,October,1,727,305,422,0,-33.8782857820077,151.20860123036
25,2,2023-03-01,2023,March,0,769,301,468,0,-33.8782857820077,151.20860123036
26,2,2023-10-01,2023,October,1,952,369,583,0,-33.8782857820077,151.20860123036
27,2,2024-03-01,2024,March,0,907,320,587,0,-33.8782857820077,151.20860123036
28,2,2024-10-01,2024,October,1,758,263,495,0,-33.8782857820077,151.20860123036
29,2,2025-03-01,2025,March,0,1032,350,682,0,-33.8782857820077,151.20860123036
30,2,2025-10-01,2025,October,1,897,309,588,0,-33.8782857820077,151.20860123036
31,4,2010-03-01,2010,March,0,542,301,241,1,-33.8732920555973,151.209897088493
32,4,2010-10-01,2010,October,1,472,246,226,1,-33.8732920555973,151.209897088493
33,4,2011-03-01,2011,March,0,905,452,453,1,-33.8732920555973,151.209897088493
34,4,2011-10-01,2011,October,1,696,350,346,1,-33.8732920555973,151.209897088493
35,4,2012-03-01,2012,March,0,912,390,522,1,-33.8732920555973,151.209897088493
36,4,2012-10-01,2012,October,1,1102,544,558,1,-33.8732920555973,151.209897088493
37,4,2013-03-01,2013,March,0,1091,574,517,1,-33.8732920555973,151.209897088493
38,4,2013-10-01,2013,October,1,979,531,448,1,-33.8732920555973,151.209897088493
39,4,2014-03-01,2014,March,0,1081,572,509,1,-33.8732920555973,151.209897088493
40,4,2014-10-01,2014,October,1,753,447,306,1,-33.8732920555973,151.209897088493
41,4,2015-03-01,2015,March,0,868,518,350,1,-33.8732920555973,151.209897088493
42,4,2015-10-01,2015,October,1,775,395,380,1,-33.8732920555973,151.209897088493
43,4,2016-03-01,2016,March,0,645,317,328,1,-33.8732920555973,151.209897088493
44,4,2016-10-01,2016,October,1,673,391,282,1,-33.8732920555973,151.209897088493
45,4,2017-03-01,2017,March,0,905,448,457,1,-33.8732920555973,151.209897088493
46,4,2017-10-01,2017,October,1,785,452,333,1,-33.8732920555973,151.209897088493
47,4,2018-10-01,2018,October,1,833,356,477,1,-33.8732920555973,151.209897088493
48,4,2019-03-01,2019,March,0,789,356,433,1,-33.8732920555973,151.209897088493
49,4,2019-10-01,2019,October,1,890,460,430,1,-33.8732920555973,151.209897088493
50,4,2020-03-01,2020,March,0,675,306,369,1,-33.8732920555973,151.209897088493
51,4,2020-10-01,2020,October,1,762,338,424,1,-33.8732920555973,151.209897088493
52,4,2021-03-01,2021,March,0,801,382,419,1,-33.8732920555973,151.209897088493
53,4,2021-10-01,2021,October,1,575,242,333,1,-33.8732920555973,151.209897088493
54,4,2022-03-01,2022,March,0,741,308,433,1,-33.8732920555973,151.209897088493
55,4,2022-10-01,2022,October,1,685,311,374,1,-33.8732920555973,151.209897088493
56,4,2023-03-01,2023,March,0,680,292,388,1,-33.8732920555973,151.209897088493
57,4,2023-10-01,2023,October,1,839,367,472,1,-33.8732920555973,151.209897088493
58,4,2024-03-01,2024,March,0,787,333,454,1,-33.8732920555973,151.209897088493
59,4,2024-10-01,2024,October,1,764,306,458,1,-33.8732920555973,151.209897088493
60,4,2025-03-01,2025,March,0,819,336,483,1,-33.8732920555973,151.209897088493
61,4,2025-10-01,2025,October,1,701,300,401,1,-33.8732920555973,151.209897088493
62,5,2010-03-01,2010,March,0,190,102,88,1,-33.8797971180193,151.209083421334
63,5,2010-10-01,2010,October,1,301,158,143,1,-33.8797971180193,151.209083421334
64,5,2011-03-01,2011,March,0,335,154,181,1,-33.8797971180193,151.209083421334
65,5,2011-10-01,2011,October,1,271,147,124,1,-33.8797971180193,151.209083421334
66,5,2012-03-01,2012,March,0,456,196,260,1,-33.8797971180193,151.209083421334
67,5,2012-10-01,2012,October,1,261,144,117,1,-33.8797971180193,151.209083421334
68,5,2013-03-01,2013,March,0,505,232,273,1,-33.8797971180193,151.209083421334
69,5,2013-10-01,2013,October,1,456,212,244,1,-33.8797971180193,151.209083421334
70,5,2014-03-01,2014,March,0,460,223,237,1,-33.8797971180193,151.209083421334
71,5,2014-10-01,2014,October,1,475,246,229,1,-33.8797971180193,151.209083421334
72,5,2015-03-01,2015,March,0,413,223,190,1,-33.8797971180193,151.209083421334
73,5,2015-10-01,2015,October,1,406,213,193,1,-33.8797971180193,151.209083421334
74,5,2016-03-01,2016,March,0,339,156,183,1,-33.8797971180193,151.209083421334
75,5,2016-10-01,2016,October,1,319,157,162,1,-33.8797971180193,151.209083421334
76,5,2017-03-01,2017,March,0,525,287,238,1,-33.8797971180193,151.209083421334
77,5,2017-10-01,2017,October,1,476,218,258,1,-33.8797971180193,151.209083421334
78,5,2018-10-01,2018,October,1,429,225,204,1,-33.8797971180193,151.209083421334
79,5,2019-03-01,2019,March,0,459,227,232,1,-33.8797971180193,151.209083421334
80,5,2019-10-01,2019,October,1,537,253,284,1,-33.8797971180193,151.209083421334
81,5,2020-03-01,2020,March,0,364,147,217,1,-33.8797971180193,151.209083421334
82,5,2020-10-01,2020,October,1,456,159,297,1,-33.8797971180193,151.209083421334
83,5,2021-03-01,2021,March,0,421,162,259,1,-33.8797971180193,151.209083421334
84,5,2021-10-01,2021,October,1,360,116,244,1,-33.8797971180193,151.209083421334
85,5,2022-03-01,2022,March,0,385,134,251,1,-33.8797971180193,151.209083421334
86,5,2022-10-01,2022,October,1,422,136,286,1,-33.8797971180193,151.209083421334
87,5,2023-03-01,2023,March,0,448,159,289,1,-33.8797971180193,151.209083421334
88,5,2023-10-01,2023,October,1,530,180,350,1,-33.8797971180193,151.209083421334
89,5,2024-03-01,2024,March,0,482,156,326,1,-33.8797971180193,151.209083421334
90,5,2024-10-01,2024,October,1,422,121,301,1,-33.8797971180193,151.209083421334
91,5,2025-03-01,2025,March,0,525,153,372,1,-33.8797971180193,151.209083421334
92,5,2025-10-01,2025,October,1,418,139,279,1,-33.8797971180193,151.209083421334
93,8,2010-03-01,2010,March,0,99,48,51,1,-33.8651703683633,151.207320906501
94,8,2010-10-01,2010,October,1,324,139,185,1,-33.8651703683633,151.207320906501
95,8,2011-03-01,2011,March,0,252,117,135,1,-33.8651703683633,151.207320906501
96,8,2011-10-01,2011,October,1,231,103,128,1,-33.8651703683633,151.207320906501
97,8,2012-03-01,2012,March,0,339,155,184,1,-33.8651703683633,151.207320906501
98,8,2012-10-01,2012,October,1,366,162,204,1,-33.8651703683633,151.207320906501
99,8,2013-03-01,2013,March,0,362,166,196,1,-33.8651703683633,151.207320906501
100,8,2013-10-01,2013,October,1,359,158,201,1,-33.8651703683633,151.207320906501
101,8,2014-03-01,2014,March,0,254,98,156,1,-33.8651703683633,151.207320906501
102,8,2014-10-01,2014,October,1,348,160,188,1,-33.8651703683633,151.207320906501
103,8,2015-03-01,2015,March,0,284,121,163,1,-33.8651703683633,151.207320906501
104,8,2015-10-01,2015,October,1,350,142,208,1,-33.8651703683633,151.207320906501
105,8,2016-03-01,2016,March,0,304,102,202,1,-33.8651703683633,151.207320906501
106,8,2016-10-01,2016,October,1,204,107,97,1,-33.8651703683633,151.207320906501
107,8,2017-03-01,2017,March,0,203,93,110,1,-33.8651703683633,151.207320906501
108,8,2017-10-01,2017,October,1,185,79,106,1,-33.8651703683633,151.207320906501
109,8,2018-10-01,2018,October,1,201,67,134,1,-33.8651703683633,151.207320906501
110,8,2019-03-01,2019,March,0,240,95,145,1,-33.8651703683633,151.207320906501
111,8,2019-10-01,2019,October,1,301,109,192,1,-33.8651703683633,151.207320906501
112,8,2020-03-01,2020,March,0,176,66,110,1,-33.8651703683633,151.207320906501
113,8,2020-10-01,2020,October,1,163,60,103,1,-33.8651703683633,151.207320906501
114,8,2021-03-01,2021,March,0,199,58,141,1,-33.8651703683633,151.207320906501
115,8,2021-10-01,2021,October,1,195,79,116,1,-33.8651703683633,151.207320906501
116,8,2022-03-01,2022,March,0,167,62,105,1,-33.8651703683633,151.207320906501
117,8,2022-10-01,2022,October,1,189,68,121,1,-33.8651703683633,151.207320906501
118,8,2023-03-01,2023,March,0,186,73,113,1,-33.8651703683633,151.207320906501
119,8,2023-10-01,2023,October,1,147,52,95,1,-33.8651703683633,151.207320906501
120,8,2024-03-01,2024,March,0,348,97,251,1,-33.8651703683633,151.207320906501
121,8,2024-10-01,2024,October,1,165,49,116,1,-33.8651703683633,151.207320906501
122,8,2025-03-01,2025,March,0,214,74,140,1,-33.8651703683633,151.207320906501
123,8,2025-10-01,2025,October,1,194,63,131,1,-33.8651703683633,151.207320906501
124,10,2010-03-01,2010,March,0,138,64,74,2,-33.8728170459601,151.205093212532
125,10,2010-10-01,2010,October,1,170,85,85,2,-33.8728170459601,151.205093212532
126,10,2011-03-01,2011,March,0,222,113,109,2,-33.8728170459601,151.205093212532
127,10,2011-10-01,2011,October,1,264,115,149,2,-33.8728170459601,151.205093212532
128,10,2012-03-01,2012,March,0,367,153,214,2,-33.8728170459601,151.205093212532
129,10,2012-10-01,2012,October,1,461,306,155,2,-33.8728170459601,151.205093212532
130,10,2013-03-01,2013,March,0,475,245,230,2,-33.8728170459601,151.205093212532
131,10,2013-10-01,2013,October,1,539,273,266,2,-33.8728170459601,151.205093212532
132,10,2014-03-01,2014,March,0,520,252,268,2,-33.8728170459601,151.205093212532
133,10,2014-10-01,2014,October,1,640,342,298,2,-33.8728170459601,151.205093212532
134,10,2015-03-01,2015,March,0,632,271,361,2,-33.8728170459601,151.205093212532
135,10,2015-10-01,2015,October,1,805,421,384,2,-33.8728170459601,151.205093212532
136,10,2016-03-01,2016,March,0,648,331,317,2,-33.8728170459601,151.205093212532
137,10,2016-10-01,2016,October,1,970,464,506,2,-33.8728170459601,151.205093212532
138,10,2017-03-01,2017,March,0,938,445,493,2,-33.8728170459601,151.205093212532
139,10,2017-10-01,2017,October,1,1028,489,539,2,-33.8728170459601,151.205093212532
140,10,2018-10-01,2018,October,1,1099,511,588,2,-33.8728170459601,151.205093212532
141,10,2019-03-01,2019,March,0,1182,542,640,2,-33.8728170459601,151.205093212532
142,10,2019-10-01,2019,October,1,1151,533,618,2,-33.8728170459601,151.205093212532
143,10,2020-03-01,2020,March,0,778,327,451,2,-33.8728170459601,151.205093212532
144,10,2020-10-01,2020,October,1,777,321,456,2,-33.8728170459601,151.205093212532
145,10,2021-03-01,2021,March,0,788,334,454,2,-33.8728170459601,151.205093212532
146,10,2021-10-01,2021,October,1,568,226,342,2,-33.8728170459601,151.205093212532
147,10,2022-03-01,2022,March,0,768,322,446,2,-33.8728170459601,151.205093212532
148,10,2022-10-01,2022,October,1,811,365,446,2,-33.8728170459601,151.205093212532
149,10,2023-03-01,2023,March,0,969,402,567,2,-33.8728170459601,151.205093212532
150,10,2023-10-01,2023,October,1,911,408,503,2,-33.8728170459601,151.205093212532
151,10,2024-03-01,2024,March,0,1034,460,574,2,-33.8728170459601,151.205093212532
152,10,2024-10-01,2024,October,1,946,369,577,2,-33.8728170459601,151.205093212532
153,10,2025-03-01,2025,March,0,991,401,590,2,-33.8728170459601,151.205093212532
154,10,2025-10-01,2025,October,1,977,397,580,2,-33.8728170459601,151.205093212532
155,11,2010-03-01,2010,March,0,513,285,228,2,-33.8687773304234,151.204592423607
156,11,2010-10-01,2010,October,1,654,405,249,2,-33.8687773304234,151.204592423607
157,11,2011-03-01,2011,March,0,1495,724,771,2,-33.8687773304234,151.204592423607
158,11,2011-10-01,2011,October,1,1136,560,576,2,-33.8687773304234,151.204592423607
159,11,2012-03-01,2012,March,0,1323,643,680,2,-33.8687773304234,151.204592423607
160,11,2012-10-01,2012,October,1,1928,947,981,2,-33.8687773304234,151.204592423607
161,11,2013-03-01,2013,March,0,1979,979,1000,2,-33.8687773304234,151.204592423607
162,11,2013-10-01,2013,October,1,1757,864,893,2,-33.8687773304234,151.204592423607
163,11,2014-03-01,2014,March,0,2194,1078,1116,2,-33.8687773304234,151.204592423607
164,11,2014-10-01,2014,October,1,2027,935,1092,2,-33.8687773304234,151.204592423607
165,11,2015-03-01,2015,March,0,1888,905,983,2,-33.8687773304234,151.204592423607
166,11,2015-10-01,2015,October,1,1770,882,888,2,-33.8687773304234,151.204592423607
167,11,2016-03-01,2016,March,0,1596,810,786,2,-33.8687773304234,151.204592423607
168,11,2016-10-01,2016,October,1,2163,1099,1064,2,-33.8687773304234,151.204592423607
169,11,2017-03-01,2017,March,0,1962,956,1006,2,-33.8687773304234,151.204592423607
170,11,2017-10-01,2017,October,1,2082,1044,1038,2,-33.8687773304234,151.204592423607
171,11,2018-10-01,2018,October,1,2053,997,1056,2,-33.8687773304234,151.204592423607
172,11,2019-03-01,2019,March,0,2115,983,1132,2,-33.8687773304234,151.204592423607
173,11,2019-10-01,2019,October,1,2370,1135,1235,2,-33.8687773304234,151.204592423607
174,11,2020-03-01,2020,March,0,1415,598,817,2,-33.8687773304234,151.204592423607
175,11,2020-10-01,2020,October,1,1558,754,804,2,-33.8687773304234,151.204592423607
176,11,2021-03-01,2021,March,0,1552,792,760,2,-33.8687773304234,151.204592423607
177,11,2021-10-01,2021,October,1,1223,582,641,2,-33.8687773304234,151.204592423607
178,11,2022-03-01,2022,March,0,1525,685,840,2,-33.8687773304234,151.204592423607
179,11,2022-10-01,2022,October,1,1644,807,837,2,-33.8687773304234,151.204592423607
180,11,2023-03-01,2023,March,0,2037,938,1099,2,-33.8687773304234,151.204592423607
181,11,2023-10-01,2023,October,1,2135,958,1177,2,-33.8687773304234,151.204592423607
182,11,2024-03-01,2024,March,0,2155,982,1173,2,-33.8687773304234,151.204592423607
183,11,2024-10-01,2024,October,1,1910,819,1091,2,-33.8687773304234,151.204592423607
184,11,2025-03-01,2025,March,0,2213,1000,1213,2,-33.8687773304234,151.204592423607
185,11,2025-10-01,2025,October,1,1971,869,1102,2,-33.8687773304234,151.204592423607
186,12,2010-03-01,2010,March,0,641,363,278,2,-33.8769046030867,151.212114715673
187,12,2010-10-01,2010,October,1,687,431,256,2,-33.8769046030867,151.212114715673
188,12,2011-03-01,2011,March,0,1781,919,862,2,-33.8769046030867,151.212114715673
189,12,2011-10-01,2011,October,1,1632,840,792,2,-33.8769046030867,151.212114715673
190,12,2012-03-01,2012,March,0,1795,952,843,2,-33.8769046030867,151.212114715673
191,12,2012-10-01,2012,October,1,1876,1124,752,2,-33.8769046030867,151.212114715673
192,12,2013-03-01,2013,March,0,2203,1161,1042,2,-33.8769046030867,151.212114715673
193,12,2013-10-01,2013,October,1,2201,1221,980,2,-33.8769046030867,151.212114715673
194,12,2014-03-01,2014,March,0,2611,1239,1372,2,-33.8769046030867,151.212114715673
195,12,2014-10-01,2014,October,1,2381,1112,1269,2,-33.8769046030867,151.212114715673
196,12,2015-03-01,2015,March,0,2170,1274,896,2,-33.8769046030867,151.212114715673
197,12,2015-10-01,2015,October,1,1740,855,885,2,-33.8769046030867,151.212114715673
198,12,2016-03-01,2016,March,0,1760,1018,742,2,-33.8769046030867,151.212114715673
199,12,2016-10-01,2016,October,1,1778,901,877,2,-33.8769046030867,151.212114715673
200,12,2017-03-01,2017,March,0,1641,938,703,2,-33.8769046030867,151.212114715673
201,12,2017-10-01,2017,October,1,1216,913,303,2,-33.8769046030867,151.212114715673
202,12,2018-10-01,2018,October,1,1988,1088,900,2,-33.8769046030867,151.212114715673
203,12,2019-03-01,2019,March,0,2015,1034,981,2,-33.8769046030867,151.212114715673
204,12,2019-10-01,2019,October,1,1598,872,726,2,-33.8769046030867,151.212114715673
205,12,2020-03-01,2020,March,0,1288,594,694,2,-33.8769046030867,151.212114715673
206,12,2020-10-01,2020,October,1,1539,768,771,2,-33.8769046030867,151.212114715673
207,12,2021-03-01,2021,March,0,1319,752,567,2,-33.8769046030867,151.212114715673
208,12,2021-10-01,2021,October,1,1343,671,672,2,-33.8769046030867,151.212114715673
209,12,2022-03-01,2022,March,0,1455,696,759,2,-33.8769046030867,151.212114715673
210,12,2022-10-01,2022,October,1,1455,733,722,2,-33.8769046030867,151.212114715673
211,12,2023-03-01,2023,March,0,1538,755,783,2,-33.8769046030867,151.212114715673
212,12,2023-10-01,2023,October,1,1951,931,1020,2,-33.8769046030867,151.212114715673
213,12,2024-03-01,2024,March,0,1880,909,971,2,-33.8769046030867,151.212114715673
214,12,2024-10-01,2024,October,1,1796,863,933,2,-33.8769046030867,151.212114715673
215,12,2025-03-01,2025,March,0,2034,966,1068,2,-33.8769046030867,151.212114715673
216,12,2025-10-01,2025,October,1,2296,1044,1252,2,-33.8769046030867,151.212114715673
217,13,2010-03-01,2010,March,0,110,60,50,1,-33.8761494407242,151.204521911756
218,13,2010-10-01,2010,October,1,176,99,77,1,-33.8761494407242,151.204521911756
219,13,2011-03-01,2011,March,0,204,77,127,1,-33.8761494407242,151.204521911756
220,13,2011-10-01,2011,October,1,161,92,69,1,-33.8761494407242,151.204521911756
221,13,2012-03-01,2012,March,0,226,92,134,1,-33.8761494407242,151.204521911756
222,13,2012-10-01,2012,October,1,247,124,123,1,-33.8761494407242,151.204521911756
223,13,2013-03-01,2013,March,0,264,129,135,1,-33.8761494407242,151.204521911756
224,13,2013-10-01,2013,October,1,212,116,96,1,-33.8761494407242,151.204521911756
225,13,2014-03-01,2014,March,0,313,163,150,1,-33.8761494407242,151.204521911756
226,13,2014-10-01,2014,October,1,231,131,100,1,-33.8761494407242,151.204521911756
227,13,2015-03-01,2015,March,0,235,118,117,1,-33.8761494407242,151.204521911756
228,13,2015-10-01,2015,October,1,232,121,111,1,-33.8761494407242,151.204521911756
229,13,2016-03-01,2016,March,0,336,194,142,1,-33.8761494407242,151.204521911756
230,13,2016-10-01,2016,October,1,289,129,160,1,-33.8761494407242,151.204521911756
231,13,2017-03-01,2017,March,0,288,129,159,1,-33.8761494407242,151.204521911756
232,13,2017-10-01,2017,October,1,421,247,174,1,-33.8761494407242,151.204521911756
233,13,2018-10-01,2018,October,1,515,220,295,1,-33.8761494407242,151.204521911756
234,13,2019-03-01,2019,March,0,527,197,330,1,-33.8761494407242,151.204521911756
235,13,2019-10-01,2019,October,1,653,208,445,1,-33.8761494407242,151.204521911756
236,13,2020-03-01,2020,March,0,481,146,335,1,-33.8761494407242,151.204521911756
237,13,2020-10-01,2020,October,1,485,145,340,1,-33.8761494407242,151.204521911756
238,13,2021-03-01,2021,March,0,494,163,331,1,-33.8761494407242,151.204521911756
239,13,2021-10-01,2021,October,1,62,11,51,1,-33.8761494407242,151.204521911756
240,13,2022-03-01,2022,March,0,69,8,61,1,-33.8761494407242,151.204521911756
241,13,2022-10-01,2022,October,1,78,8,70,1,-33.8761494407242,151.204521911756
242,13,2023-03-01,2023,March,0,55,5,50,1,-33.8761494407242,151.204521911756
243,13,2023-10-01,2023,October,1,674,212,462,1,-33.8761494407242,151.204521911756
244,13,2024-03-01,2024,March,0,729,207,522,1,-33.8761494407242,151.204521911756
245,13,2024-10-01,2024,October,1,742,205,537,1,-33.8761494407242,151.204521911756
246,13,2025-03-01,2025,March,0,848,231,617,1,-33.8761494407242,151.204521911756
247,13,2025-10-01,2025,October,1,929,265,664,1,-33.8761494407242,151.204521911756
248,14,2010-03-01,2010,March,0,244,153,91,2,-33.8763886091722,151.206136791373
249,14,2010-10-01,2010,October,1,322,196,126,2,-33.8763886091722,151.206136791373
250,14,2011-03-01,2011,March,0,387,201,186,2,-33.8763886091722,151.206136791373
251,14,2011-10-01,2011,October,1,346,166,180,2,-33.8763886091722,151.206136791373
252,14,2012-03-01,2012,March,0,360,179,181,2,-33.8763886091722,151.206136791373
253,14,2012-10-01,2012,October,1,423,264,159,2,-33.8763886091722,151.206136791373
254,14,2013-03-01,2013,March,0,554,309,245,2,-33.8763886091722,151.206136791373
255,14,2013-10-01,2013,October,1,591,311,280,2,-33.8763886091722,151.206136791373
256,14,2014-03-01,2014,March,0,663,403,260,2,-33.8763886091722,151.206136791373
257,14,2014-10-01,2014,October,1,457,308,149,2,-33.8763886091722,151.206136791373
258,14,2015-03-01,2015,March,0,416,274,142,2,-33.8763886091722,151.206136791373
259,14,2015-10-01,2015,October,1,599,370,229,2,-33.8763886091722,151.206136791373
260,14,2016-03-01,2016,March,0,535,248,287,2,-33.8763886091722,151.206136791373
261,14,2016-10-01,2016,October,1,998,521,477,2,-33.8763886091722,151.206136791373
262,14,2017-03-01,2017,March,0,881,461,420,2,-33.8763886091722,151.206136791373
263,14,2017-10-01,2017,October,1,1074,576,498,2,-33.8763886091722,151.206136791373
264,14,2018-10-01,2018,October,1,1121,582,539,2,-33.8763886091722,151.206136791373
265,14,2019-03-01,2019,March,0,1194,575,619,2,-33.8763886091722,151.206136791373
266,14,2019-10-01,2019,October,1,1479,637,842,2,-33.8763886091722,151.206136791373
267,14,2020-03-01,2020,March,0,1044,373,671,2,-33.8763886091722,151.206136791373
268,14,2020-10-01,2020,October,1,1149,467,682,2,-33.8763886091722,151.206136791373
269,14,2021-03-01,2021,March,0,1096,449,647,2,-33.8763886091722,151.206136791373
270,14,2021-10-01,2021,October,1,837,312,525,2,-33.8763886091722,151.206136791373
271,14,2022-03-01,2022,March,0,1090,422,668,2,-33.8763886091722,151.206136791373
272,14,2022-10-01,2022,October,1,1069,388,681,2,-33.8763886091722,151.206136791373
273,14,2023-03-01,2023,March,0,1286,491,795,2,-33.8763886091722,151.206136791373
274,14,2023-10-01,2023,October,1,1659,629,1030,2,-33.8763886091722,151.206136791373
275,14,2024-03-01,2024,March,0,1699,621,1078,2,-33.8763886091722,151.206136791373
276,14,2024-10-01,2024,October,1,1638,538,1100,2,-33.8763886091722,151.206136791373
277,14,2025-03-01,2025,March,0,1686,589,1097,2,-33.8763886091722,151.206136791373
278,14,2025-10-01,2025,October,1,1981,682,1299,2,-33.8763886091722,151.206136791373
279,16,2010-03-01,2010,March,0,205,96,109,1,-33.8657638733321,151.212515586351
280,16,2010-10-01,2010,October,1,479,256,223,1,-33.8657638733321,151.212515586351
281,16,2011-03-01,2011,March,0,532,291,241,1,-33.8657638733321,151.212515586351
282,16,2011-10-01,2011,October,1,594,345,249,1,-33.8657638733321,151.212515586351
283,16,2012-03-01,2012,March,0,588,314,274,1,-33.8657638733321,151.212515586351
284,16,2012-10-01,2012,October,1,659,393,266,1,-33.8657638733321,151.212515586351
285,16,2013-03-01,2013,March,0,641,339,302,1,-33.8657638733321,151.212515586351
286,16,2013-10-01,2013,October,1,846,446,400,1,-33.8657638733321,151.212515586351
287,16,2014-03-01,2014,March,0,771,423,348,1,-33.8657638733321,151.212515586351
288,16,2014-10-01,2014,October,1,841,425,416,1,-33.8657638733321,151.212515586351
289,16,2015-03-01,2015,March,0,674,372,302,1,-33.8657638733321,151.212515586351
290,16,2015-10-01,2015,October,1,463,290,173,1,-33.8657638733321,151.212515586351
291,16,2016-03-01,2016,March,0,517,280,237,1,-33.8657638733321,151.212515586351
292,16,2016-10-01,2016,October,1,425,247,178,1,-33.8657638733321,151.212515586351
293,16,2017-03-01,2017,March,0,581,330,251,1,-33.8657638733321,151.212515586351
294,16,2017-10-01,2017,October,1,592,362,230,1,-33.8657638733321,151.212515586351
295,16,2018-10-01,2018,October,1,548,311,237,1,-33.8657638733321,151.212515586351
296,16,2019-03-01,2019,March,0,564,291,273,1,-33.8657638733321,151.212515586351
297,16,2019-10-01,2019,October,1,584,319,265,1,-33.8657638733321,151.212515586351
298,16,2020-03-01,2020,March,0,195,78,117,1,-33.8657638733321,151.212515586351
299,16,2020-10-01,2020,October,1,384,209,175,1,-33.8657638733321,151.212515586351
300,16,2021-03-01,2021,March,0,381,214,167,1,-33.8657638733321,151.212515586351
301,16,2021-10-01,2021,October,1,346,191,155,1,-33.8657638733321,151.212515586351
302,16,2022-03-01,2022,March,0,320,187,133,1,-33.8657638733321,151.212515586351
303,16,2022-10-01,2022,October,1,234,119,115,1,-33.8657638733321,151.212515586351
304,16,2023-03-01,2023,March,0,293,171,122,1,-33.8657638733321,151.212515586351
305,16,2023-10-01,2023,October,1,442,231,211,1,-33.8657638733321,151.212515586351
306,16,2024-03-01,2024,March,0,355,192,163,1,-33.8657638733321,151.212515586351
307,16,2024-10-01,2024,October,1,401,189,212,1,-33.8657638733321,151.212515586351
308,16,2025-03-01,2025,March,0,433,210,223,1,-33.8657638733321,151.212515586351
309,16,2025-10-01,2025,October,1,377,168,209,1,-33.8657638733321,151.212515586351
310,17,2010-03-01,2010,March,0,421,199,222,2,-33.8698575427795,151.211959487002
311,17,2010-10-01,2010,October,1,784,386,398,2,-33.8698575427795,151.211959487002
312,17,2011-03-01,2011,March,0,831,392,439,2,-33.8698575427795,151.211959487002
313,17,2011-10-01,2011,October,1,1040,456,584,2,-33.8698575427795,151.211959487002
314,17,2012-03-01,2012,March,0,886,373,513,2,-33.8698575427795,151.211959487002
315,17,2012-10-01,2012,October,1,975,488,487,2,-33.8698575427795,151.211959487002
316,17,2013-03-01,2013,March,0,1006,505,501,2,-33.8698575427795,151.211959487002
317,17,2013-10-01,2013,October,1,1589,554,1035,2,-33.8698575427795,151.211959487002
318,17,2014-03-01,2014,March,0,1306,644,662,2,-33.8698575427795,151.211959487002
319,17,2014-10-01,2014,October,1,1271,534,737,2,-33.8698575427795,151.211959487002
320,17,2015-03-01,2015,March,0,1015,638,377,2,-33.8698575427795,151.211959487002
321,17,2015-10-01,2015,October,1,787,457,330,2,-33.8698575427795,151.211959487002
322,17,2016-03-01,2016,March,0,849,537,312,2,-33.8698575427795,151.211959487002
323,17,2016-10-01,2016,October,1,757,481,276,2,-33.8698575427795,151.211959487002
324,17,2017-03-01,2017,March,0,721,443,278,2,-33.8698575427795,151.211959487002
325,17,2017-10-01,2017,October,1,678,394,284,2,-33.8698575427795,151.211959487002
326,17,2018-10-01,2018,October,1,627,367,260,2,-33.8698575427795,151.211959487002
327,17,2019-03-01,2019,March,0,840,389,451,2,-33.8698575427795,151.211959487002
328,17,2019-10-01,2019,October,1,798,411,387,2,-33.8698575427795,151.211959487002
